,Price,Bracelet color,Dial,Gender,Crystal
7532,5376937.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
7533,197040937.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7534,40830693.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7535,2423025.0,Gold,Green,Women's watch,Mineral Glass
7536,1687950.0,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7537,1987425.0,Black,Black,Women's watch,Sapphire crystal
7538,5764893.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
7539,4131393.75,Black,Blue,Men's watch/Unisex,Sapphire crystal
7540,3314643.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7541,1565437500.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
7542,37944843.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7543,84914775.0,Gold,Silver,Men's watch/Unisex,Sapphire crystal
7544,3505218.75,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7545,58363593.75,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7546,87630468.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7547,16580025.0,Blue,White,Men's watch/Unisex,Sapphire crystal
7548,11904131.25,Steel,Green,Men's watch/Unisex,Sapphire crystal
7549,1871718.75,Steel,Gold,Men's watch/Unisex,Plexiglass
7550,23821875.0,Black,White,Men's watch/Unisex,Sapphire crystal
7551,16913531.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7552,3246581.25,Gold,Champagne,Men's watch/Unisex,Mineral Glass
7553,3620925.0,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7554,1803656250.0,White,Blue,Men's watch/Unisex,Sapphire crystal
7555,4260712.5,Steel,Green,Men's watch/Unisex,Sapphire crystal
7556,878006.25,Gold,White,Women's watch,Mineral Glass
7557,6105206.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7558,7350750.0,Blue,Grey,Men's watch/Unisex,Plexiglass
7559,12931875.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
7560,1939781.25,Gold,Black,Women's watch,Sapphire crystal
7561,551306.25,Black,Black,Women's watch,Sapphire crystal
7562,66279262.5,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7563,3198937.5,Brown,White,Men's watch/Unisex,Sapphire crystal
7564,10365918.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7565,21323981.25,Steel,Black,Women's watch,Sapphire crystal
7566,408034687.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
7567,2178000.0,Brown,Silver,Men's watch/Unisex,Mineral Glass
7568,53599218.75,White,Blue,Men's watch/Unisex,Sapphire crystal
7569,8017762.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7570,6983212.5,Steel,Blue,Men's watch/Unisex,Mineral Glass
7571,73473468.75,Steel,Green,Men's watch/Unisex,Sapphire crystal
7572,1579050.0,Silver,Blue,Men's watch/Unisex,Plexiglass
7573,34024443.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7574,4757568.75,Black,White,Men's watch/Unisex,Sapphire crystal
7575,9188437.5,Steel,Gold,Women's watch,Sapphire crystal
7576,10433981.25,Brown,Champagne,Men's watch/Unisex,Sapphire crystal
7577,4818825.0,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7578,15810918.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7579,10222987.5,Brown,Gold,Men's watch/Unisex,Plexiglass
7580,3600506.25,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7581,5070656.25,Black,Black,Men's watch/Unisex,Mineral Glass
7582,321922012.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7583,22882612.5,Black,White,Men's watch/Unisex,Sapphire crystal
7584,9549168.75,Black,Gold,Men's watch/Unisex,Sapphire crystal
7585,38591437.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
7586,21691518.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7587,48664687.5,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7588,11727168.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7589,449144437.5,Black,Grey,Men's watch/Unisex,Sapphire crystal
7590,1170675.0,Brown,Silver,Men's watch/Unisex,Mineral Glass
7591,161988750.0,White,White,Men's watch/Unisex,Sapphire crystal
7592,2028262.5,Steel,Blue,Men's watch/Unisex,Plexiglass
7593,1088659687.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7594,1191093.75,Steel,Blue,Men's watch/Unisex,Plastic
7595,20752256.25,Steel,Grey,Men's watch/Unisex,Sapphire crystal
7596,69852543.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7597,58826418.75,Brown,White,Men's watch/Unisex,Sapphire crystal
7598,68062500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7599,19785768.75,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7600,3491606.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7601,17464837.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7602,1613081.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7603,1463343.75,Brown,Gold,Men's watch/Unisex,Sapphire crystal
7604,11727168.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7605,68028468.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7606,14796787.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7607,10876387.5,Brown,Champagne,Men's watch/Unisex,Sapphire crystal
7608,238218750.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7609,5070656.25,Silver,Black,Women's watch,Mineral Glass
7610,57853125.0,Green,Black,Men's watch/Unisex,Sapphire crystal
7611,231412500.0,Steel,White,Men's watch/Unisex,Sapphire crystal
7612,151779375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7613,33690937.5,Silver,White,Men's watch/Unisex,Sapphire crystal
7614,1613081.25,Black,Silver,Men's watch/Unisex,Sapphire crystal
7615,64652568.75,Steel,Black,Men's watch/Unisex,Mineral Glass
7616,32431781.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7617,36746943.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7618,22256437.5,Gold,Silver,Women's watch,Sapphire crystal
7619,1463343.75,Brown,Black,Men's watch/Unisex,Mineral Glass
7620,1095806.25,Green,Black,Men's watch/Unisex,Mineral Glass
7621,162669375.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7622,5036625.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
7623,166753125.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7624,22059056.25,Brown,White,Men's watch/Unisex,Sapphire crystal
7625,1830881.25,Black,Black,Men's watch/Unisex,Mineral Glass
7626,4042912.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7627,15443381.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7628,193297500.0,Black,Grey,Men's watch/Unisex,Sapphire crystal
7629,21249112.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7630,3920400.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7631,2198418.75,Gold,Silver,Men's watch/Unisex,Mineral Glass
7632,6316200.0,Brown,Blue,Men's watch/Unisex,Mineral Glass
7633,1905750.0,Silver,Blue,Women's watch,Mineral Glass
7634,67722187.5,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7635,49345312.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7636,102093750.0,Gold,Champagne,Men's watch/Unisex,Sapphire crystal
7637,12428212.5,Black,Black,Men's watch/Unisex,Plexiglass
7638,1742400.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7639,34024443.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7640,1633500.0,Gold,Champagne,Men's watch/Unisex,Plexiglass
7641,37427568.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7642,94572843.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7643,6636093.75,Steel,Black,Women's watch,Sapphire crystal
7644,43131206.25,Brown,Black,Men's watch/Unisex,Sapphire crystal
7645,108219375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7646,21344400.0,Brown,White,Women's watch,Sapphire crystal
7647,1436118.75,Black,Champagne,Men's watch/Unisex,Plastic
7648,13272187.5,Brown,Gold,Men's watch/Unisex,Sapphire crystal
7649,2375381.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7650,7657031.25,Silver,Red,Men's watch/Unisex,Sapphire crystal
7651,12135543.75,Black,White,Men's watch/Unisex,Sapphire crystal
7652,26884687.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7653,1728787.5,Gold,Black,Men's watch/Unisex,Mineral Glass
7654,9521943.75,Gold,White,Women's watch,Sapphire crystal
7655,1177481.25,Black,Black,Men's watch/Unisex,Mineral Glass
7656,276143175.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
7657,23522400.0,Black,Black,Men's watch/Unisex,Plexiglass
7658,3566475.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
7659,5145525.0,Brown,White,Men's watch/Unisex,Plexiglass
7660,39986718.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7661,3532443.75,Brown,Blue,Men's watch/Unisex,Plexiglass
7662,135784687.5,Silver,Red,Men's watch/Unisex,Sapphire crystal
7663,7793156.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7664,15402543.75,Black,White,Men's watch/Unisex,Sapphire crystal
7665,197381250.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7666,516934687.5,Green,Green,Men's watch/Unisex,Sapphire crystal
7667,27497250.0,Silver,Black,Men's watch/Unisex,Sapphire crystal
7668,4362806.25,Green,Green,Men's watch/Unisex,Sapphire crystal
7669,20514037.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7670,11128218.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7671,38407668.75,Black,White,Men's watch/Unisex,Sapphire crystal
7672,19853831.25,Green,Black,Men's watch/Unisex,Plexiglass
7673,2103131.25,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7674,93926250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7675,6608868.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
7676,20200950.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7677,59860968.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
7678,14340768.75,Steel,Black,Men's watch/Unisex,Plexiglass
7679,2171193.75,Steel,Blue,Men's watch/Unisex,Mineral Glass
7680,181692843.75,White,Blue,Women's watch,Sapphire crystal
7681,15000975.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
7682,18547031.25,Steel,Red,Men's watch/Unisex,Sapphire crystal
7683,98282250.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7684,115699443.75,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7685,18751218.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
7686,22154343.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7687,44785125.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7688,170156250.0,White,Blue,Women's watch,Sapphire crystal
7689,42144300.0,Gold,Gold,Men's watch/Unisex,Plexiglass
7690,1497375.0,Black,Blue,Men's watch/Unisex,Plexiglass
7691,2266481.25,Gold,Black,Men's watch/Unisex,Mineral Glass
7692,9807806.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7693,10958062.5,Gold,Black,Men's watch/Unisex,Sapphire crystal
7694,265103437.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7695,1497375.0,Gold,Black,Women's watch,Glass
7696,81640968.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7697,27905625.0,Black,Gold,Men's watch/Unisex,Sapphire crystal
7698,84485981.25,Black,Grey,Men's watch/Unisex,Sapphire crystal
7699,106858125.0,Black,White,Men's watch/Unisex,Sapphire crystal
7700,2062293.75,Silver,Grey,Men's watch/Unisex,Plexiglass
7701,98540887.5,Gold,Red,Men's watch/Unisex,Sapphire crystal
7702,2320931.25,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7703,30628125.0,Steel,White,Men's watch/Unisex,Sapphire crystal
7704,855545625.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7705,13782656.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7706,2205225.0,Silver,Black,Men's watch/Unisex,Sapphire crystal
7707,7738706.25,Black,Gold,Men's watch/Unisex,Plexiglass
7708,959681.25,Red,Champagne,Women's watch,Plexiglass
7709,2205225.0,Black,Black,Women's watch,Mineral Glass
7710,63808593.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7711,10209375.0,Steel,White,Men's watch/Unisex,Sapphire crystal
7712,1497375.0,Black,Black,Men's watch/Unisex,Mineral Glass
7713,31703512.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7714,59895000.0,Silver,Black,Men's watch/Unisex,Sapphire crystal
7715,31274718.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7716,2423025.0,Brown,Blue,Men's watch/Unisex,Mineral Glass
7717,17655412.5,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7718,16335000.0,Steel,Blue,Women's watch,Sapphire crystal
7719,24325537.5,Black,Black,Men's watch/Unisex,Glass
7720,2926687.5,Black,Black,Men's watch/Unisex,Mineral Glass
7721,97329375.0,Steel,Gold,Men's watch/Unisex,Sapphire crystal
7722,16477931.25,Blue,Champagne,Men's watch/Unisex,Sapphire crystal
7723,5649187.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7724,5159137.5,Steel,Black,Men's watch/Unisex,Plexiglass
7725,18431325.0,Gold,White,Men's watch/Unisex,Sapphire crystal
7726,34031250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7727,4056525.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7728,206358693.75,Black,Red,Men's watch/Unisex,Sapphire crystal
7729,16886306.25,Black,Black,Women's watch,Sapphire crystal
7730,9079537.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7731,15627150.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
7732,21378431.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7733,16906725.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7734,1470150.0,Steel,Black,Men's watch/Unisex,Mineral Glass
7735,1939781.25,Black,Silver,Men's watch/Unisex,Plexiglass
7736,29382581.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
7737,37842750.0,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7738,26544375.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7739,135954843.75,Black,White,Men's watch/Unisex,Sapphire crystal
7740,51012843.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7741,11720362.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7742,11257537.5,Black,White,Women's watch,Sapphire crystal
7743,39074681.25,Brown,Gold,Men's watch/Unisex,Sapphire crystal
7744,4784793.75,Silver,White,Men's watch/Unisex,Sapphire crystal
7745,25727625.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7746,44070468.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7747,35317631.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7748,10284243.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7749,10876387.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7750,2252868.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7751,19397812.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7752,4607831.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7753,36413437.5,Steel,Red,Men's watch/Unisex,Sapphire crystal
7754,62277187.5,Black,Green,Men's watch/Unisex,Sapphire crystal
7755,190575000.0,Steel,White,Men's watch/Unisex,Sapphire crystal
7756,11979000.0,Steel,Grey,Men's watch/Unisex,Mineral Glass
7757,173253093.75,Red,Blue,Men's watch/Unisex,Sapphire crystal
7758,2817787.5,Black,White,Men's watch/Unisex,Sapphire crystal
7759,476396662.5,Steel,Blue,Men's watch/Unisex,Plexiglass
7760,15409350.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7761,3314643.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7762,105837187.5,Black,Grey,Men's watch/Unisex,Sapphire crystal
7763,809943.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7764,1463343.75,Blue,White,Men's watch/Unisex,Mineral Glass
7765,204187.5,Brown,White,Men's watch/Unisex,Mineral Glass
7766,340312.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7767,3682181.25,Steel,Black,Men's watch/Unisex,Mineral Glass
7768,7296300.0,Gold,Gold,Men's watch/Unisex,Sapphire crystal
7769,3464381.25,Black,Black,Men's watch/Unisex,Mineral Glass
7770,124595212.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
7771,4791600.0,White,Blue,Men's watch/Unisex,Sapphire crystal
7772,25176318.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7773,7262268.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7774,8480587.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7775,57512812.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
7776,64659375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7777,2450250.0,Gold,Black,Men's watch/Unisex,Mineral Glass
7778,12244443.75,Black,White,Men's watch/Unisex,Sapphire crystal
7779,20384718.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7780,206358693.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7781,6676931.25,Gold,Blue,Men's watch/Unisex,Sapphire crystal
7782,2205225.0,Brown,Champagne,Men's watch/Unisex,Mineral Glass
7783,23127637.5,Brown,Champagne,Men's watch/Unisex,Sapphire crystal
7784,2688468.75,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7785,50706562.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7786,959681.25,Brown,Champagne,Men's watch/Unisex,Mineral Glass
7787,1163868.75,Brown,Black,Men's watch/Unisex,Mineral Glass
7788,6397875.0,Gold,Silver,Women's watch,Sapphire crystal
7789,64659375.0,Brown,Gold,Men's watch/Unisex,Sapphire crystal
7790,5125106.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7791,14837625.0,Gold,Blue,Men's watch/Unisex,Sapphire crystal
7792,3314643.75,Brown,White,Men's watch/Unisex,Plexiglass
7793,15484218.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7794,22487850.0,Steel,White,Men's watch/Unisex,Sapphire crystal
7795,25012968.75,Green,Green,Men's watch/Unisex,Sapphire crystal
7796,5016206.25,Blue,Blue,Men's watch/Unisex,Plastic
7797,3682181.25,Blue,Silver,Men's watch/Unisex,Sapphire crystal
7798,19670062.5,Steel,Black,Men's watch/Unisex,Mineral Glass
7799,11842875.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7800,14374800.0,Gold,Black,Men's watch/Unisex,Sapphire crystal
7801,774129262.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
7802,40803468.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
7803,20078437.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7804,816750.0,Black,Gold,Men's watch/Unisex,Plexiglass
7805,14708306.25,Black,Black,Men's watch/Unisex,Plastic
7806,2987943.75,Silver,Black,Men's watch/Unisex,Mineral Glass
7807,1837687.5,Gold,Silver,Men's watch/Unisex,Sapphire crystal
7808,85078125.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7809,52197131.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7810,13489987.5,Black,White,Men's watch/Unisex,Sapphire crystal
7811,161988750.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7812,3314643.75,Blue,Silver,Women's watch,Sapphire crystal
7813,1565437.5,Blue,Blue,Men's watch/Unisex,Plexiglass
7814,34031250.0,Black,White,Men's watch/Unisex,Sapphire crystal
7815,7486875.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
7816,2143968.75,Black,Champagne,Men's watch/Unisex,Plexiglass
7817,44206593.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7818,5526675.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7819,44574131.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
7820,206072831.25,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7821,40803468.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7822,1463343.75,Black,White,Men's watch/Unisex,Mineral Glass
7823,47636943.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7824,8773256.25,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7825,2579568.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
7826,782718.75,Steel,Black,Men's watch/Unisex,Mineral Glass
7827,3164906.25,Gold,White,Men's watch/Unisex,Sapphire crystal
7828,1715175.0,Silver,White,Men's watch/Unisex,Sapphire crystal
7829,2246062.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
7830,45261562.5,Black,Grey,Men's watch/Unisex,Sapphire crystal
7831,51611793.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7832,37094062.5,Gold,Black,Men's watch/Unisex,Sapphire crystal
7833,40769437.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7834,15048618.75,White,White,Women's watch,Sapphire crystal
7835,123873750.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7836,2075906.25,Steel,Black,Men's watch/Unisex,Mineral Glass
7837,2491087.5,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7838,1095806.25,Black,Black,Men's watch/Unisex,Mineral Glass
7839,35957418.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
7840,1293187.5,Blue,Champagne,Men's watch/Unisex,Mineral Glass
7841,55811250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7842,38339606.25,Brown,White,Women's watch,Mineral Glass
7843,2423025.0,Brown,Silver,Men's watch/Unisex,Mineral Glass
7844,189213750.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
7845,986906.25,Black,Black,Men's watch/Unisex,Glass
7846,31642256.25,Black,Blue,Men's watch/Unisex,Sapphire crystal
7847,3899981.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7848,2354962.5,Black,Black,Men's watch/Unisex,Mineral Glass
7849,20418750.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
7850,22630781.25,Steel,White,Men's watch/Unisex,Sapphire crystal
7851,7486875.0,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7852,1837687.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
7853,187641506.25,White,White,Men's watch/Unisex,Sapphire crystal
7854,2620406.25,Black,Black,Women's watch,Glass
7855,31649062.5,Black,Black,Women's watch,Sapphire crystal
7856,164772506.25,Silver,Black,Men's watch/Unisex,Sapphire crystal
7857,113664375.0,Black,Grey,Men's watch/Unisex,Sapphire crystal
7858,2940300.0,Steel,Champagne,Men's watch/Unisex,Sapphire crystal
7859,16144425.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
7860,9801000.0,Silver,Green,Men's watch/Unisex,Sapphire crystal
7861,12155962.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7862,2212031.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7863,8616712.5,Gold,Black,Men's watch/Unisex,Sapphire crystal
7864,49345312.5,Steel,Blue,Women's watch,Sapphire crystal
7865,2395800.0,Green,Champagne,Men's watch/Unisex,Plexiglass
7866,18431325.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
7867,72990225.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7868,8848125.0,Black,White,Men's watch/Unisex,Sapphire crystal
7869,19738125.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
7870,70614843.75,Steel,Grey,Men's watch/Unisex,Sapphire crystal
7871,187682343.75,Steel,Blue,Women's watch,Sapphire crystal
7872,14674275.0,Silver,White,Men's watch/Unisex,Sapphire crystal
7873,9535556.25,Brown,Blue,Men's watch/Unisex,Sapphire crystal
7874,10311468.75,Brown,Gold,Men's watch/Unisex,Plexiglass
7875,37590918.75,Black,Blue,Men's watch/Unisex,Sapphire crystal
7876,13231350.0,Silver,Green,Women's watch,Sapphire crystal
7877,9766968.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7878,952875.0,Silver,Blue,Women's watch,Mineral Glass
7879,1912556.25,Gold,Silver,Men's watch/Unisex,Sapphire crystal
7880,6486356.25,Steel,Gold,Men's watch/Unisex,Sapphire crystal
7881,3307837.5,Black,Black,Men's watch/Unisex,Mineral Glass
7882,639787.5,Brown,Grey,Men's watch/Unisex,Mineral Glass
7883,15484218.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
7884,9440268.75,Black,White,Men's watch/Unisex,Sapphire crystal
7885,29123943.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
7886,10685812.5,Black,Black,Men's watch/Unisex,Sapphire crystal
7887,25802493.75,Green,Black,Men's watch/Unisex,Mineral Glass
7888,9508331.25,Brown,Red,Men's watch/Unisex,Plexiglass
7889,46738518.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
7890,1864912.5,Black,White,Men's watch/Unisex,Mineral Glass
7891,18431325.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7892,272250000.0,Silver,Silver,Women's watch,Sapphire crystal
7893,21405656.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
7894,1871718.75,Blue,Blue,Women's watch,Sapphire crystal
7895,14966943.75,Black,Gold,Men's watch/Unisex,Plexiglass
7896,4213068.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7897,1395281.25,Silver,Black,Women's watch,Mineral Glass
7898,8984250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7899,8140275.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7900,114345000.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7901,32670000.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7902,2205225.0,Gold,Blue,Men's watch/Unisex,Mineral Glass
7903,3648150.0,Blue,Gold,Men's watch/Unisex,Mineral Glass
7904,1619887.5,Brown,White,Men's watch/Unisex,Plexiglass
7905,51040068.75,Black,Silver,Men's watch/Unisex,Plexiglass
7906,1470150.0,Brown,Champagne,Men's watch/Unisex,Mineral Glass
7907,17696250.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
7908,6452325.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7909,952875.0,Blue,Blue,Men's watch/Unisex,Mineral Glass
7910,1102612.5,Blue,Champagne,Men's watch/Unisex,Plexiglass
7911,22004606.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
7912,22821356.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7913,5901018.75,Black,Blue,Men's watch/Unisex,Sapphire crystal
7914,34705068.75,Black,Black,Men's watch/Unisex,Sapphire crystal
7915,36141187.5,Black,Gold,Men's watch/Unisex,Sapphire crystal
7916,925650.0,Black,Black,Men's watch/Unisex,Mineral Glass
7917,57682968.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
7918,74154093.75,Brown,White,Men's watch/Unisex,Sapphire crystal
7919,127276875.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
7920,5084268.75,Blue,White,Women's watch,Sapphire crystal
7921,322772793.75,Black,Blue,Men's watch/Unisex,Sapphire crystal
7922,14204643.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
7923,24502500.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
7924,8160693.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
7925,9508331.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7926,11795231.25,Black,Black,Men's watch/Unisex,Sapphire crystal
7927,5091075.0,Silver,White,Women's watch,Sapphire crystal
7928,56029050.0,Black,Black,Men's watch/Unisex,Sapphire crystal
7929,27190968.75,Black,Black,Men's watch/Unisex,Sapphire crystal
